User-ID,ISBN,Book-Rating
1772,23276,1
1772,21374,1
1772,21214,1
1772,17951,1
1772,17684,1
1772,14054,1
1772,14043,1
1772,12679,1
1772,10436,1
1772,7842,1
1772,2319,1
1772,2271,1
1772,2076,1
1772,2075,1
1772,1008,1
1773,26672,1
1773,24813,1
1773,24638,1
1773,24637,1
1773,24492,1
1773,24491,1
1773,24309,1
1773,24281,1
1773,12179,1
1773,10411,1
1774,24431,1
1774,23967,1
1775,908,1
1776,4152,1
1777,26433,1
1778,9016,1
1779,16701,1
1780,22540,1
1780,22510,1
1780,22077,1
1780,21248,1
1780,20643,1
1780,20573,1
1780,20551,1
1780,20374,1
1780,20266,1
1780,20085,1
1780,19416,1
1780,19347,1
1780,19239,1
1780,19132,1
1780,18433,1
1780,18413,1
1780,18329,1
1780,18211,1
1780,16961,1
1780,16927,1
1780,16903,1
1780,16832,1
1780,16812,1
1780,16645,1
1780,16174,1
1780,15576,1
1780,14971,1
1780,13495,1
1780,13206,1
1780,13005,1
1780,12089,1
1780,10196,1
1780,10126,1
1780,9811,1
1780,9777,1
1780,9186,1
1780,9127,1
1780,9053,1
1780,8693,1
1780,8689,1
1780,8670,1
1780,8591,1
1780,8020,1
1780,7338,1
1780,7245,1
1780,7149,1
1780,6218,1
1780,6174,1
1780,6127,1
1780,6123,1
1780,5351,1
1780,4172,1
1780,4030,1
1780,4029,1
1780,3985,1
1780,3525,1
1780,1799,1
1780,1244,1
1780,1117,1
1780,904,1
1781,25051,1
1781,24874,1
1781,24836,1
1781,24800,1
1781,24794,1
1781,24793,1
1781,24751,1
1781,24593,1
1781,24588,1
1781,24532,1
1781,24469,1
1781,24455,1
1781,24443,1
1781,24362,1
1781,24345,1
1781,24315,1
1781,24239,1
1781,24236,1
1781,24176,1
1781,24167,1
1781,24147,1
1781,24120,1
1781,24099,1
1781,24090,1
1781,24079,1
1781,24069,1
1781,24060,1
1781,24046,1
1781,23963,1
1781,23957,1
1781,23951,1
1781,23929,1
1781,23921,1
1781,23920,1
1781,23835,1
1781,23830,1
1781,22817,1
1781,22789,1
1781,22782,1
1781,17113,1
1781,15445,1
1781,12678,1
1781,12484,1
1781,11422,1
1781,2122,1
1781,2080,1
1781,2036,1
1782,22428,1
1782,17572,1
1782,16980,1
1782,16960,1
1782,16772,1
1782,13090,1
1782,12000,1
1782,11376,1
1782,10599,1
1782,10081,1
1782,8953,1
1782,8353,1
1782,7222,1
1782,6783,1
1782,6215,1
1782,4054,1
1782,1511,1
1782,1007,1
1782,1002,1
1783,18973,1
1783,15409,1
1784,23328,1
1784,22311,1
1784,19001,1
1784,8888,1
1785,17705,1
1785,1959,1
1786,13458,1
1786,12990,1
1786,8107,1
1786,3155,1
1786,1748,1
1787,3378,1
1788,3098,1
1789,24017,1
1789,23923,1
1790,6811,1
1791,13647,1
1792,22776,1
1792,12621,1
1792,2489,1
1793,20714,1
1793,19554,1
1793,15806,1
1794,10429,1
1795,13739,1
1795,4188,1
1796,22988,1
1797,10524,1
1797,7377,1
1798,4858,1
1799,23194,1
1799,23148,1
1799,22127,1
1799,22044,1
1799,19266,1
1799,17570,1
1799,12540,1
1799,1962,1
1799,720,1
1800,9984,1
1800,9932,1
1800,7718,1
1800,1914,1
1801,26640,1
1801,26638,1
1802,18713,1
1802,6773,1
1803,22880,1
1803,12230,1
1804,11709,1
1805,17416,1
1805,8752,1
1805,6072,1
1805,2841,1
1806,15850,1
1807,20937,1
1807,8491,1
1808,5293,1
1809,21107,1
1809,2262,1
1809,796,1
1809,794,1
1809,773,1
1809,228,1
1809,227,1
1809,226,1
1810,15294,1
1810,14367,1
1810,8694,1
1811,1728,1
1812,12906,1
1812,9030,1
1813,17549,1
1813,17547,1
1813,7068,1
1813,6180,1
1813,5231,1
1814,17157,1
1814,17080,1
1815,26535,1
1815,26306,1
1815,26073,1
1815,26047,1
1815,25009,1
1816,11093,1
1817,18657,1
1817,18655,1
1817,6533,1
1817,5158,1
1817,4150,1
1817,3467,1
1817,983,1
1818,16300,1
1819,21690,1
1820,22586,1
1820,22376,1
1820,18657,1
1820,15812,1
1820,15661,1
1820,15652,1
1820,15453,1
1820,13495,1
1820,12857,1
1820,12764,1
1820,12531,1
1820,11341,1
1820,11037,1
1820,10696,1
1820,8848,1
1820,8838,1
1820,6818,1
1820,6722,1
1820,6642,1
1820,6171,1
1820,3512,1
1820,2917,1
1820,2448,1
1820,2044,1
1820,1482,1
1820,1481,1
1820,1473,1
1820,1471,1
1820,1136,1
1820,1094,1
1820,1016,1
1820,1007,1
1820,1000,1
1820,956,1
1820,780,1
1820,369,1
1820,184,1
1821,24857,1
1821,24647,1
1821,24438,1
1821,11367,1
1822,14217,1
1823,27104,1
1823,26619,1
1823,24841,1
1823,23805,1
1823,23712,1
1823,23058,1
1823,23050,1
1823,23048,1
1823,23003,1
1823,22967,1
1823,22870,1
1823,22746,1
1823,22725,1
1823,22663,1
1823,22651,1
1823,22477,1
1823,22407,1
1823,20790,1
1823,20501,1
1823,20489,1
1823,20457,1
1823,19676,1
1823,19621,1
1823,17310,1
1823,17226,1
1823,17070,1
1823,16452,1
1823,16449,1
1823,16422,1
1823,16373,1
1823,16365,1
1823,14236,1
1823,14103,1
1823,12660,1
1823,12240,1
1823,11316,1
1823,8637,1
1823,8103,1
1823,8102,1
1823,7671,1
1823,7016,1
1823,5390,1
1823,4498,1
1823,4380,1
1823,4321,1
1823,4318,1
1823,4292,1
1823,4038,1
1823,3245,1
1823,3242,1
1823,3241,1
1823,3159,1
1823,3114,1
1823,3112,1
1823,3111,1
1823,3094,1
1823,3086,1
1823,3078,1
1823,3064,1
1823,3014,1
1823,2559,1
1823,2153,1
1823,2137,1
1823,2093,1
1823,2071,1
1823,1992,1
1823,1970,1
1823,1939,1
1823,1929,1
1823,1917,1
1823,1906,1
1823,1865,1
1823,1864,1
1823,1862,1
1823,1850,1
1823,1759,1
1823,1597,1
1823,1588,1
1823,171,1
1823,122,1
1823,61,1
1823,0,1
1824,645,1
1825,23314,1
1825,22550,1
1825,22497,1
1825,22172,1
1825,22006,1
1825,21823,1
1825,21160,1
1825,21159,1
1825,21121,1
1825,21115,1
1825,21111,1
1825,21104,1
1825,21103,1
1825,20319,1
1825,20311,1
1825,20302,1
1825,19785,1
1825,19699,1
1825,18959,1
1825,18851,1
1825,18823,1
1825,18553,1
1825,18428,1
1825,18152,1
1825,17933,1
1825,17882,1
1825,17875,1
1825,17596,1
1825,17564,1
1825,17546,1
1825,17127,1
1825,16762,1
1825,16676,1
1825,16230,1
1825,16081,1
1825,15978,1
1825,15946,1
1825,15436,1
1825,15389,1
1825,15365,1
1825,15306,1
1825,15272,1
1825,14864,1
1825,13980,1
1825,13822,1
1825,13132,1
1825,12912,1
1825,12627,1
1825,12091,1
1825,12086,1
1825,11767,1
1825,11740,1
1825,11732,1
1825,11694,1
1825,11503,1
1825,11387,1
1825,11359,1
1825,11345,1
1825,11312,1
1825,11106,1
1825,10909,1
1825,10651,1
1825,10280,1
1825,10196,1
1825,10116,1
1825,10110,1
1825,10053,1
1825,10028,1
1825,10018,1
1825,10015,1
1825,9879,1
1825,9871,1
1825,9744,1
1825,9734,1
1825,9728,1
1825,9727,1
1825,9671,1
1825,9661,1
1825,9600,1
1825,9242,1
1825,9170,1
1825,9074,1
1825,8919,1
1825,8838,1
1825,8819,1
1825,8804,1
1825,8588,1
1825,8562,1
1825,8483,1
1825,8281,1
1825,8090,1
1825,8051,1
1825,7980,1
1825,7932,1
1825,7734,1
1825,7651,1
1825,7602,1
1825,7473,1
1825,7380,1
1825,7341,1
1825,7339,1
1825,7302,1
1825,7262,1
1825,7246,1
1825,7147,1
1825,7141,1
1825,7128,1
1825,6970,1
1825,6887,1
1825,6869,1
1825,6861,1
1825,6796,1
1825,6784,1
1825,6735,1
1825,6640,1
1825,6524,1
1825,6518,1
1825,6417,1
1825,6250,1
1825,6190,1
1825,6182,1
1825,6140,1
1825,6102,1
1825,6051,1
1825,6034,1
1825,6029,1
1825,5954,1
1825,5953,1
1825,5363,1
1825,5360,1
1825,5258,1
1825,5113,1
1825,5066,1
1825,5036,1
1825,4987,1
1825,4974,1
1825,4969,1
1825,4954,1
1825,4887,1
1825,4868,1
1825,4703,1
1825,4428,1
1825,4241,1
1825,4194,1
1825,4191,1
1825,4189,1
1825,4102,1
1825,4084,1
1825,4033,1
1825,4021,1
1825,4006,1
1825,3999,1
1825,3850,1
1825,3744,1
1825,3682,1
1825,3662,1
1825,3661,1
1825,3620,1
1825,3613,1
1825,3598,1
1825,3568,1
1825,2806,1
1825,2748,1
1825,2743,1
1825,2717,1
1825,2644,1
1825,2562,1
1825,2230,1
1825,2194,1
1825,2190,1
1825,2188,1
1825,1441,1
1825,1440,1
1825,1296,1
1825,1122,1
1825,1010,1
1825,956,1
1825,887,1
1825,877,1
1825,788,1
1825,743,1
1825,618,1
1825,589,1
1825,506,1
1825,461,1
1825,431,1
1825,338,1
1825,336,1
1825,173,1
1826,19695,1
1827,22471,1
1828,21394,1
1828,12320,1
1828,877,1
1829,23089,1
1830,25037,1
1831,22566,1
1831,21701,1
1831,18715,1
1831,18554,1
1831,17576,1
1831,15773,1
1831,12408,1
1831,11854,1
1831,11166,1
1831,6183,1
1831,2532,1
1831,936,1
1831,624,1
1832,2364,1
1833,21174,1
1834,14157,1
1834,13151,1
1834,10476,1
1834,7916,1
1835,3860,1
1836,15860,1
1837,19973,1
1837,19972,1
1837,19971,1
1837,19970,1
1837,19969,1
1837,19968,1
1837,19967,1
1838,17340,1
1839,13344,1
1839,1008,1
1839,127,1
1840,16825,1
1841,6640,1
1842,10372,1
1843,3516,1
1844,17923,1
1845,1258,1
1845,1023,1
1845,1022,1
1846,6155,1
1847,17280,1
1848,26193,1
1849,21188,1
1850,1298,1
1851,26609,1
1851,26458,1
1851,26382,1
1851,26375,1
1852,22618,1
1853,18200,1
1853,15954,1
1853,3706,1
1854,18264,1
1855,688,1
1856,1222,1
1857,373,1
1858,7781,1
1859,18472,1
1859,15452,1
1859,13894,1
1859,11535,1
1859,11221,1
1859,2531,1
1860,18875,1
1861,11811,1
1862,14519,1
1863,13472,1
1864,7844,1
1864,685,1
1864,469,1
1865,21643,1
1865,7492,1
1865,5261,1
1866,6732,1
1867,9052,1
1867,7533,1
1868,21742,1
1868,5347,1
1868,4788,1
1869,6218,1
1870,25535,1
1870,25177,1
1870,25103,1
1870,25092,1
1871,21935,1
1871,17775,1
1871,15134,1
1872,26868,1
1873,2636,1
1874,25743,1
1874,13378,1
1875,1690,1
1876,20359,1
1876,15726,1
1877,24028,1
1878,16735,1
1879,15605,1
1879,12157,1
1879,12135,1
1879,4503,1
1879,3107,1
1880,24467,1
1880,24157,1
1880,24001,1
1880,23885,1
1880,23858,1
1880,4355,1
1881,22782,1
1881,22764,1
1881,21561,1
1881,19662,1
1881,14919,1
1881,13289,1
1881,12251,1
1881,11386,1
1881,11227,1
1881,7134,1
1881,6550,1
1881,6549,1
1881,4784,1
1881,4714,1
1881,4713,1
1881,4700,1
1881,4678,1
1881,4342,1
1881,4197,1
1881,2731,1
1881,1913,1
1881,1296,1
1882,13495,1
1882,3282,1
1883,15642,1
1883,7854,1
1884,20336,1
1885,17936,1
1885,15790,1
1886,5103,1
1887,7347,1
1888,21058,1
1888,19396,1
1888,16002,1
1888,14181,1
1888,13198,1
1888,12805,1
1888,11788,1
1888,11768,1
1888,10051,1
1888,9927,1
1888,9781,1
1888,6569,1
1888,4140,1
1888,4019,1
1889,20104,1
1889,19777,1
1889,17351,1
1889,16690,1
1889,16574,1
1889,13969,1
1889,8066,1
1889,5312,1
1889,1516,1
1889,1503,1
1890,17056,1
1890,1629,1
1891,22133,1
1891,13105,1
1891,8437,1
1892,21664,1
1892,20213,1
1892,16848,1
1892,16355,1
1892,16258,1
1892,16255,1
1892,16228,1
1892,16226,1
1892,15860,1
1892,14020,1
1892,13466,1
1892,13253,1
1892,12585,1
1892,10246,1
1892,10077,1
1892,9364,1
1892,9247,1
1892,9107,1
1892,8205,1
1892,8007,1
1892,7867,1
1892,4996,1
1892,4957,1
1892,4928,1
1892,4164,1
1892,2852,1
1892,2358,1
1892,1472,1
1892,1221,1
1892,1180,1
1892,533,1
1893,20964,1
1894,18055,1
1895,14069,1
1896,26854,1
1896,26487,1
1896,23303,1
1896,23046,1
1896,23045,1
1896,23044,1
1896,23043,1
1896,23042,1
1896,22770,1
1896,21793,1
1896,19619,1
1896,19292,1
1896,17233,1
1896,17221,1
1896,13423,1
1896,8255,1
1896,4544,1
1896,4521,1
1896,4389,1
1896,4275,1
1896,4260,1
1896,2474,1
1896,1602,1
1896,1572,1
1896,1565,1
1897,9027,1
1898,11525,1
1899,21115,1
1899,21103,1
1899,17608,1
1899,17374,1
1899,16960,1
1899,15313,1
1899,10820,1
1899,10813,1
1899,10765,1
1899,10196,1
1899,7346,1
1899,6768,1
1899,6313,1
1899,6123,1
1899,6028,1
1899,4186,1
1899,4152,1
1899,2927,1
1899,2912,1
1899,2730,1
1899,838,1
1899,597,1
1899,373,1
1900,21726,1
1900,21554,1
1900,15051,1
1900,14952,1
1900,14949,1
1900,14735,1
1900,14171,1
1900,8862,1
1900,7331,1
1900,7172,1
1900,6594,1
1901,27120,1
1901,24600,1
1901,24497,1
1901,24293,1
1901,23910,1
1901,17062,1
1902,4782,1
1902,3371,1
1903,23327,1
1903,22373,1
1903,22372,1
1903,22370,1
1903,22149,1
1903,22023,1
1903,19823,1
1903,19042,1
1903,18615,1
1903,18169,1
1903,11581,1
1903,4752,1
1903,2069,1
1903,1482,1
1903,1473,1
1903,903,1
1903,818,1
1903,532,1
1904,25740,1
1905,23874,1
1906,22156,1
1906,18451,1
1906,3640,1
1906,3628,1
1906,3516,1
1907,4329,1
1907,4269,1
1908,3631,1
1909,10684,1
1910,26455,1
1910,26300,1
1911,15290,1
1911,14252,1
1911,13172,1
1911,10037,1
1911,9148,1
1912,24925,1
1913,24043,1
1914,21079,1
1914,21078,1
1914,4037,1
1915,21058,1
1915,18781,1
1915,18745,1
1915,18057,1
1915,16601,1
1915,15287,1
1915,14790,1
1915,14622,1
1915,13454,1
1915,13270,1
1915,13153,1
1915,11790,1
1915,11086,1
1915,10822,1
1915,10501,1
1915,9537,1
1915,8278,1
1915,5441,1
1915,4186,1
1915,1791,1
1915,805,1
1915,233,1
1916,6101,1
1916,3583,1
1916,363,1
1917,4210,1
1918,15306,1
1919,22318,1
1919,18820,1
1919,14599,1
1919,10320,1
1919,10294,1
1919,10206,1
1919,9023,1
1919,3010,1
1920,8945,1
1921,2330,1
1922,1806,1
1923,22620,1
1923,21662,1
1923,21658,1
1923,20377,1
1923,18682,1
1923,15945,1
1923,14042,1
1923,11115,1
1923,6464,1
1923,6315,1
1923,6196,1
1923,4186,1
1923,913,1
1924,21992,1
1925,4520,1
1926,13495,1
1927,10877,1
1928,16310,1
1929,7171,1
1930,16307,1
1930,6272,1
1930,6134,1
1931,23873,1
1932,1651,1
1933,15102,1
1934,1999,1
1935,24361,1
1936,5951,1
1937,24875,1
1937,24404,1
1937,24131,1
1937,23853,1
1938,26374,1
1938,26148,1
1938,12155,1
1939,7201,1
1940,5921,1
1941,7990,1
1942,12796,1
1942,4914,1
1943,13495,1
1944,12068,1
1945,20777,1
1945,2465,1
1946,13151,1
1947,16044,1
1948,19980,1
1949,1824,1
1950,296,1
1951,11048,1
1952,24692,1
1952,24427,1
1952,24240,1
1952,24037,1
1953,16649,1
1954,25493,1
1955,17986,1
1955,14821,1
1955,12408,1
1955,11974,1
1955,11190,1
1955,11168,1
1955,9770,1
1955,5309,1
1955,5292,1
1955,2661,1
1955,1296,1
1956,18326,1
1956,8031,1
1956,7127,1
1956,3250,1
1957,9785,1
1958,12245,1
1959,13807,1
1959,1814,1
1959,935,1
1960,18010,1
1960,14907,1
1960,14476,1
1960,14287,1
1960,14238,1
1960,13131,1
1960,9949,1
1960,9067,1
1960,9052,1
1961,826,1
1962,23084,1
1963,10511,1
1964,13125,1
1964,3143,1
1965,23312,1
1965,23311,1
1965,22957,1
1965,22655,1
1965,22531,1
1965,22517,1
1965,17425,1
1965,14263,1
1965,14262,1
1965,14158,1
1965,9148,1
1965,9049,1
1965,6187,1
1965,2277,1
1966,15491,1
1967,23308,1
1967,22706,1
1967,21058,1
1967,17188,1
1967,618,1
1968,19466,1
1968,14109,1
1968,9844,1
1968,9051,1
1968,9004,1
1968,8842,1
1968,8775,1
1968,8490,1
1968,8479,1
1968,8449,1
1968,8429,1
1968,7997,1
1968,7957,1
1968,4194,1
1968,3788,1
1968,3535,1
1968,3516,1
1968,1164,1
1969,21040,1
1970,12684,1
1970,7792,1
1971,24291,1
1972,4107,1
1973,8251,1
1974,16952,1
1975,25341,1
1976,8823,1
1977,26529,1
1978,16735,1
1978,8547,1
1978,3674,1
1978,844,1
1979,17633,1
1980,884,1
1981,8556,1
1982,14311,1
1982,5175,1
1983,2121,1
1984,15906,1
1985,308,1
1986,11717,1
1986,11627,1
1986,9052,1
1986,6445,1
1987,24683,1
1987,22450,1
1987,22130,1
1987,20977,1
1987,20523,1
1987,19698,1
1987,18416,1
1987,18190,1
1987,18188,1
1987,18185,1
1987,17489,1
1987,17486,1
1987,16027,1
1987,15783,1
1987,15645,1
1987,15603,1
1987,15523,1
1987,15516,1
1987,15478,1
1987,15458,1
1987,15412,1
1987,15264,1
1987,14947,1
1987,14503,1
1987,14322,1
1987,14289,1
1987,14212,1
1987,13870,1
1987,13129,1
1987,13067,1
1987,12872,1
1987,12868,1
1987,12788,1
1987,12697,1
1987,12614,1
1987,12604,1
1987,12589,1
1987,12528,1
1987,12438,1
1987,12422,1
1987,11208,1
1987,11144,1
1987,11128,1
1987,10068,1
1987,10067,1
1987,10001,1
1987,9864,1
1987,9536,1
1987,9518,1
1987,9196,1
1987,8899,1
1987,8428,1
1987,8339,1
1987,8275,1
1987,8176,1
1987,7528,1
1987,7322,1
1987,7278,1
1987,7209,1
1987,6962,1
1987,6401,1
1987,6334,1
1987,6174,1
1987,6157,1
1987,6131,1
1987,6120,1
1987,5134,1
1987,5132,1
1987,4915,1
1987,4189,1
1987,4182,1
1987,4136,1
1987,3789,1
1987,3065,1
1987,2933,1
1987,2932,1
1987,2879,1
1987,2694,1
1987,2656,1
1987,2517,1
1987,2272,1
1987,2260,1
1987,1994,1
1987,1943,1
1987,1932,1
1987,1002,1
1987,989,1
1987,974,1
1987,886,1
1987,843,1
1987,317,1
1988,21454,1
1988,17678,1
1988,17437,1
1988,17433,1
1988,17431,1
1988,17429,1
1988,17428,1
1988,17427,1
1988,15863,1
1988,14121,1
1988,12027,1
1988,11118,1
1988,7078,1
1988,7070,1
1988,3897,1
1988,2537,1
1988,2536,1
1988,2403,1
1988,1914,1
1988,1045,1
1989,9178,1
1990,5948,1
1991,22930,1
1991,22752,1
1991,21648,1
1991,21049,1
1991,18874,1
1991,16827,1
1991,15711,1
1991,15441,1
1991,12492,1
1991,11565,1
1991,11212,1
1991,10663,1
1991,7391,1
1991,4687,1
1991,321,1
1992,18618,1
1993,11736,1
1994,26855,1
1995,14129,1
1996,15978,1
1997,22668,1
1997,21397,1
1997,21161,1
1997,20747,1
1997,19932,1
1997,18815,1
1997,18657,1
1997,18646,1
1997,18145,1
1997,16736,1
1997,16036,1
1997,15833,1
1997,14121,1
1997,13964,1
1997,12978,1
1997,11955,1
1997,10076,1
1997,9464,1
1997,8464,1
1997,7475,1
1997,7302,1
1997,7294,1
1997,7050,1
1997,6882,1
1997,6757,1
1997,6756,1
1997,6728,1
1997,6640,1
1997,6637,1
1997,6277,1
1997,6040,1
1997,3945,1
1997,3927,1
1997,3919,1
1997,3786,1
1997,3784,1
1997,3782,1
1997,3048,1
1997,2806,1
1997,2166,1
1997,2131,1
1997,1940,1
1997,1045,1
1997,1000,1
1997,704,1
1997,567,1
1998,18907,1
1998,11015,1
1999,8504,1
2000,26080,1
2001,15605,1
2002,8351,1
2003,23239,1
2003,16037,1
2003,15920,1
2003,14587,1
2003,14001,1
2003,12713,1
2003,11253,1
2003,8934,1
2003,8678,1
2003,6611,1
2003,5843,1
2003,4562,1
2003,3704,1
2003,1044,1
2004,7503,1
2004,7447,1
2004,4115,1
2005,11442,1
2006,17589,1
2006,15455,1
2006,13691,1
2006,11345,1
2006,9165,1
2006,8463,1
2006,6187,1
2006,4533,1
2006,2917,1
2007,21645,1
2008,20922,1
2008,17134,1
2008,13090,1
2008,12663,1
2008,12547,1
2008,10131,1
2008,9587,1
2008,4723,1
2008,3638,1
2009,4277,1
2010,23931,1
2011,21224,1
2012,11166,1
2012,3026,1
2013,11322,1
2014,5233,1
2014,4852,1
2015,13060,1
2016,25761,1
2016,25474,1
2016,25339,1
2017,14396,1
2017,12265,1
2018,16149,1
2018,11681,1
2018,8028,1
2018,6476,1
2019,21838,1
2019,11275,1
2019,5993,1
2019,2796,1
2019,2786,1
2020,15995,1
2021,13063,1
2022,24159,1
2023,9246,1
2024,5023,1
2025,17054,1
2025,15984,1
2025,6199,1
2026,17588,1
2026,16663,1
2026,16632,1
2026,11175,1
2026,9184,1
2026,7323,1
2027,13453,1
2028,19074,1
2028,17004,1
2028,16576,1
2028,16575,1
2028,14683,1
2028,14230,1
2028,14229,1
2028,10605,1
2028,961,1
2029,26998,1
2030,26479,1
2031,10101,1
2032,21056,1
2033,2134,1
2034,22880,1
2034,3678,1
2034,3664,1
2034,1750,1
2034,174,1
2035,5982,1
2036,10598,1
2037,9956,1
2038,5757,1
2039,12808,1
2040,27121,1
2040,13878,1
2040,12291,1
2040,11943,1
2040,9782,1
2040,7828,1
2041,8372,1
2042,20257,1
2042,18341,1
2042,17921,1
2042,16060,1
2042,14297,1
2042,13261,1
2042,13148,1
2042,12991,1
2042,12635,1
2042,11644,1
2042,10358,1
2042,10302,1
2042,8166,1
2042,6061,1
2042,5140,1
2042,5038,1
2042,4973,1
2042,4653,1
2042,4563,1
2042,3780,1
2042,2800,1
2042,888,1
2043,10614,1
2043,4804,1
2044,9582,1
2045,6045,1
2046,24208,1
2047,11384,1
2047,3518,1
2047,2730,1
2047,713,1
2048,22904,1
2048,22857,1
2048,22828,1
2048,22801,1
2048,21277,1
2048,21104,1
2048,19441,1
2048,18033,1
2048,17262,1
2048,17261,1
2048,17206,1
2048,17111,1
2048,17081,1
2048,17024,1
2048,16890,1
2048,16400,1
2048,16398,1
2048,13436,1
2048,13372,1
2048,12904,1
2048,12747,1
2048,12169,1
2048,11768,1
2048,11363,1
2048,8661,1
2048,6667,1
2048,5135,1
2048,4846,1
2048,4548,1
2048,4545,1
2048,4501,1
2048,4483,1
2048,4428,1
2048,4268,1
2048,4158,1
2048,4007,1
2048,2619,1
2048,2573,1
2048,2570,1
2048,2468,1
2048,2464,1
2048,1882,1
2048,1876,1
2048,1750,1
2048,1737,1
2048,1725,1
2048,1630,1
2048,1614,1
2048,1547,1
2048,810,1
2048,137,1
2049,24330,1
2049,24161,1
2050,2389,1
2051,4511,1
2052,24587,1
2052,24191,1
2052,2297,1
2053,25069,1
2054,1818,1
2055,14531,1
2056,11546,1
2057,5084,1
2058,6225,1
2058,413,1
2059,19718,1
2059,19717,1
2059,19715,1
2060,17961,1
2061,8131,1
2062,23925,1
2063,12680,1
2064,13970,1
2065,8693,1
2066,24666,1
2066,24442,1
2066,24151,1
2066,972,1
2067,7530,1
2068,24620,1
2068,24126,1
2068,24003,1
2069,14168,1
2070,5118,1
2071,433,1
2072,980,1
2073,17654,1
2074,4106,1
2075,23096,1
2076,12419,1
2076,180,1
2077,5526,1
2078,12422,1
2078,10641,1
2078,2456,1
2078,1916,1
2079,465,1
2080,25842,1
2081,10036,1
2082,13254,1
2083,21342,1
2083,21338,1
2083,21337,1
2083,21333,1
2083,21332,1
2083,21299,1
2083,21293,1
2083,21290,1
2083,21289,1
2083,21281,1
2083,21264,1
2083,19499,1
2083,19480,1
2083,19388,1
2083,19165,1
2083,18824,1
2083,18205,1
2083,17524,1
2083,16961,1
2083,16925,1
2083,16796,1
2083,16626,1
2083,14322,1
2083,14264,1
2083,13225,1
2083,13222,1
2083,13201,1
2083,13175,1
2083,13064,1
2083,12985,1
2083,10952,1
2083,10942,1
2083,10926,1
2083,10802,1
2083,10245,1
2083,10241,1
2083,10238,1
2083,10062,1
2083,9956,1
2083,9947,1
2083,9535,1
2083,9517,1
2083,9127,1
2083,9123,1
2083,9057,1
2083,8924,1
2083,6583,1
2083,6427,1
2083,5845,1
2083,5357,1
2083,4207,1
2083,4150,1
2083,4143,1
2083,4050,1
2083,3495,1
2083,1114,1
2083,311,1
2084,4359,1
2085,26543,1
2085,26360,1
2085,26249,1
2085,26247,1
2085,26243,1
2085,26133,1
2085,26115,1
2085,26108,1
2085,26100,1
2085,26091,1
2085,26074,1
2086,12775,1
2087,3307,1
2088,26796,1
2089,20285,1
2090,22963,1
2091,20071,1
2091,19218,1
2091,18801,1
2091,18645,1
2091,18396,1
2091,17335,1
2091,16115,1
2091,16040,1
2091,15750,1
2091,15623,1
2091,15619,1
2091,15618,1
2091,15509,1
2091,15497,1
2091,15431,1
2091,15243,1
2091,15165,1
2091,14366,1
2091,13195,1
2091,13189,1
2091,13101,1
2091,12889,1
2091,12822,1
2091,12287,1
2091,11818,1
2091,11258,1
2091,10911,1
2091,7921,1
2091,7910,1
2091,7907,1
2091,7858,1
2091,7784,1
2091,7674,1
2091,7473,1
2091,7190,1
2091,7173,1
2091,6985,1
2091,6460,1
2091,6299,1
2091,5309,1
2091,5001,1
2091,4977,1
2091,4938,1
2091,4828,1
2091,4140,1
2091,4132,1
2091,3618,1
2091,3422,1
2091,2540,1
2091,2480,1
2091,2335,1
2091,2158,1
2091,2039,1
2091,2014,1
2091,1479,1
2091,1319,1
2091,1090,1
2091,1017,1
2091,990,1
2091,885,1
2092,17545,1
2092,14072,1
2092,4623,1
2093,2529,1
2094,9253,1
2095,6268,1
2096,1200,1
2097,26859,1
2098,9937,1
2099,1254,1
2100,8693,1
2101,3718,1
2102,27069,1
2102,26734,1
2102,26730,1
2102,26712,1
2102,26706,1
2102,26703,1
2102,26687,1
2102,26684,1
2102,26647,1
2102,26646,1
2102,26642,1
2102,24911,1
2102,24894,1
2102,23322,1
2102,23299,1
2102,22767,1
2102,20787,1
2102,15734,1
2102,13298,1
2102,12868,1
2102,12144,1
2102,10503,1
2102,10324,1
2102,8627,1
2102,8189,1
2102,7689,1
2102,6260,1
2102,4782,1
2102,4412,1
2102,4295,1
2102,3050,1
2102,3002,1
2102,2452,1
2102,2392,1
2102,2085,1
2102,1922,1
2102,1890,1
2102,1852,1
2102,1641,1
2102,1623,1
2102,1596,1
2103,23635,1
2104,24295,1
2105,4333,1
2106,7872,1
2107,15668,1
2108,3611,1
2109,20424,1
2109,14466,1
2109,1912,1
2109,983,1
2109,853,1
2109,781,1
2109,766,1
2110,12053,1
2111,25969,1
2112,20502,1
2113,17816,1
2113,16785,1
2113,16784,1
2113,15108,1
2113,14529,1
2113,14517,1
2113,14481,1
2113,14195,1
2113,14194,1
2113,14174,1
2113,14148,1
2113,14140,1
2113,11657,1
2113,10689,1
2113,9652,1
2113,9448,1
2113,9444,1
2113,9010,1
2113,7137,1
2113,7126,1
2113,7122,1
2113,7121,1
2113,7120,1
2113,7089,1
2113,5003,1
2113,4369,1
2113,3881,1
2114,1798,1
2115,18111,1
2116,13003,1
2116,11740,1
2116,10394,1
2116,9924,1
2116,7127,1
2117,15013,1
2118,8105,1
2119,2633,1
2120,23150,1
2121,21488,1
2121,6160,1
2121,2996,1
2122,17201,1
2122,12199,1
2122,1608,1
2123,13237,1
2124,6218,1
2125,5236,1
2126,10036,1
2126,9683,1
2127,18387,1
2127,15573,1
2127,10873,1
2128,11070,1
2129,17550,1
